nome,vendedor,reviews,preco_antigo,preco_atual
Nome: Kit 03 Uni Limpa Contato Elétrico Eletronico Mundial Prime,Vendedor: não encontrado,Avaliação: 4.8 (825 reviews),Preço antigo: R$46,Preço atual: R$41
"Nome: Notebook Lenovo Ideapad Intel Celeron - N4020, 4GB RAM, 128SSD, Windows 11 Home C/office, Tela Led 15,6"", Cor Cinza - 82VX0001BR",Vendedor: Por Eletro2U,Avaliação: 4.7 (1857 reviews),Preço antigo: R$2.499,Preço atual: R$1.849
Nome: Notebook Acer Aspire 15 555Q Intel Ci5 13gen 8gb 256ssd W11,Vendedor: Por Mercado Livre,Avaliação: 4.8 (505 reviews),Preço antigo: R$4.372,Preço atual: R$2.699
Nome: Hd Externo 2tb Seagate Expansion Portátil 2000gb Usb 3.0 Cor Preto,Vendedor: Por MAUROSPBRGAMES,Avaliação: 4.9 (519 reviews),Preço antigo: R$639,Preço atual: R$590
"Nome: Notebook Asus X515 Intel Celeron Dual Core N4500 4gb Ram 128gb Ssd Windows 11 Home Tela 15,6 Led Hd Slate Grey - Br309ws",Vendedor: Por 2Eletro,Avaliação: 4.7 (662 reviews),Preço antigo: R$2.373,Preço atual: R$1.769
Nome: SSD240GB Adata 3 2.5 SU650 ASU650SS-240GT-R 240GB preto,Vendedor: não encontrado,Avaliação: 4.8 (4720 reviews),Preço antigo: R$177,Preço atual: R$148
"Nome: Notebook Dell Inspiron 15 Intel Core i7 - 1355U (13ª Geração), 16GB RAM, 1TB SSD, Windows 11 Home, Tela 15,6"" Full HD - I15-I1300-M80P",Vendedor: Por Dell,Avaliação: 5.0 (2 reviews),Preço antigo: —,Preço atual: R$5.369
Nome: Macbook Air de 13 polegadas: chip SSD M4 de 256 GB azul celeste azul,Vendedor: não encontrado,Avaliação: 4.9 (8 reviews),Preço antigo: —,Preço atual: R$8.155
Nome: Ssd M.2 2280 Nvme Kingston 1tb Nv3 Snv3s/1000g Pci-e Gen 4.0 Formato M.2 2280 Velocidade De Leitura Até 6000 Mb/s E Gravação Até 4000 Mb/s Cor Azul-escuro,Vendedor: não encontrado,Avaliação: 4.9 (5153 reviews),Preço antigo: —,Preço atual: R$449
"Nome: Notebook Acer TravelMate TMP214-55-54ZZ Intel® Core™ i5 – 1335U de 13ªGen 16GB 512GB SSD W11 Pro 14""",Vendedor: Por Acer Brasil,Avaliação: 5.0 (8 reviews),Preço antigo: R$7.999,Preço atual: R$4.199
"Nome: Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD",Vendedor: Por Loi Brasil,Avaliação: 5.0 (1 reviews),Preço antigo: R$4.666,Preço atual: R$3.299
Nome: Hub Cabo Usb 3.0 Extensor Adaptador 4 portas Fonte Para Pc Notebook Impressora Console Mesa Entrada com varias portas AYANN,Vendedor: não encontrado,Avaliação: 4.7 (800 reviews),Preço antigo: —,Preço atual: R$29
Nome: SSD Kingston NV3 500GB M2 2280 NVME PCIe 4.0 Gen 4x4 Ultra Rápido,Vendedor: não encontrado,Avaliação: 4.9 (530 reviews),Preço antigo: —,Preço atual: R$329
Nome: Hub Usb 3.0 Alta Velocidade 4 Portas Extensao Para Teclado Mouse Computador Pc Notebook Buyquicknow,Vendedor: não encontrado,Avaliação: 5.0 (3 reviews),Preço antigo: R$33,Preço atual: R$29
"Nome: Notebook Multi Ultra Celeron N4020c 4gb 128gb W11 15,6'' Cinza - Ub261",Vendedor: Por 123 Comprou,Avaliação: 4.5 (409 reviews),Preço antigo: R$2.055,Preço atual: R$1.367
"Nome: Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 16gb Ram 512gb Ssd Linux Keepos Tela 15,60 Fhd Quiet Blue - Nj931",Vendedor: não encontrado,Avaliação: 4.8 (252 reviews),Preço antigo: —,Preço atual: R$3.333
Nome: Notebook Positivo Motion Gray 14'' Hd Intel Celeron N4020 120gb Ssd 4gb Win 11 Home Cinza C4120f-s,Vendedor: não encontrado,Avaliação: 4.4 (105 reviews),Preço antigo: —,Preço atual: R$1.499
Nome: SSD Kingston NV3 500GB M2 2280 NVME PCIe 4.0 Gen 4x4 Ultra Rápido,Vendedor: não encontrado,Avaliação: 4.9 (530 reviews),Preço antigo: —,Preço atual: R$329
"Nome: Notebook ASUS Vivobook 15, Intel Core i5 12a geração, 8GB, 256GB SSD, KeepOS, 15,6"" LED FHD, Quiet Blue",Vendedor: Por Mercado Livre,Avaliação: 5.0 (3 reviews),Preço antigo: R$3.249,Preço atual: R$2.999
Nome: Notebook Hp Core I5 11th 16gb Ram 256gb Ssd Hdmi Wifi Win11 Prateado (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.499
Nome: interno UP Gamer SSD UP3000 256GB preto,Vendedor: Por UP Gamer,Avaliação: 4.8 (976 reviews),Preço antigo: R$193,Preço atual: R$173
Nome: Notebook Lenovo V14 Amd R5 7520u 8gb 256gb Ssd W11 Pro Preto,Vendedor: Por 2Eletro,Avaliação: 4.0 (5 reviews),Preço antigo: R$4.110,Preço atual: R$2.999
"Nome: Notebook Dell Inspiron 15 Intel Core i5 - 1334U 13 Geração 8GB RAM 512GB SSD Linux Tela 15,6"" Full HD I15-I1300-U30P",Vendedor: Por Dell,Avaliação: 4.5 (31 reviews),Preço antigo: —,Preço atual: R$3.649
Nome: Notebook Positivo Vision C15 Lumina Bar Celeron 8gb 128gb Emmc 15 Hd Linux - Cinza,Vendedor: Por 123 Comprou,Avaliação: — (— reviews),Preço antigo: R$2.641,Preço atual: R$1.663
Nome: Caneta Stylus Universal Alta Precisão Para Tablet Positivo Android IOS Twist Inova,Vendedor: não encontrado,Avaliação: 4.3 (314 reviews),Preço antigo: R$39,Preço atual: R$30
"Nome: Notebook ASUS VivoBook Go 15 AMD Ryzen 5 7520U 8GB 512GB SSD KeepOS Tela 15,6"" FHD Mixed Black - E1504FA-NJ732",Vendedor: Por Asus,Avaliação: 4.8 (1079 reviews),Preço antigo: R$2.899,Preço atual: R$2.519
"Nome: Notebook Lenovo Yoga Slim 7i Intel Core Ultra 5 125H 16gb RAM 512gb SSD Windows 11 Home Tela 14"" 83GM0003BR",Vendedor: não encontrado,Avaliação: 4.9 (14 reviews),Preço antigo: —,Preço atual: R$5.684
Nome: Teclado Notebook Lenovo Ideapad S145-15iwl 81s90005br Abnt2,Vendedor: não encontrado,Avaliação: 4.7 (505 reviews),Preço antigo: —,Preço atual: R$52
Nome: Notebook 2 Em 1 Positivo Duo C4128a Intel® Celeron® Dual Core Linux - Cinza,Vendedor: Por Positivo,Avaliação: — (— reviews),Preço antigo: R$1.999,Preço atual: R$1.279
"Nome: Notebook Asus Vivobook 15 X1504va Intel Core I5 1334u 16gb Ram 512gb Ssd Linux Keepos Intel Iris Xe Tela 15,6 Led Fhd Blue - Nj1746",Vendedor: Por Asus,Avaliação: 4.9 (33 reviews),Preço antigo: R$3.699,Preço atual: R$3.113
Nome: Caixa Caixinha De Som Potente Para Computador Subwoofer Potente Notebook Pc Usb 6w P2 Kaizu,Vendedor: Por Kaizu Imports,Avaliação: 4.6 (892 reviews),Preço antigo: —,Preço atual: R$36
"Nome: MacBook Air M1 2020 13"" cinza-espacial 8GB de Ram - 256GB SSD - Apple Chip",Vendedor: não encontrado,Avaliação: 4.9 (238 reviews),Preço antigo: —,Preço atual: R$5.690
"Nome: Notebook Lenovo Ideapad 1i Intel Core I3 - 1215U, 4GB RAM, 256GB SSD, Windows 11 Home, Tela 15.6'' - 82VY000TBR Cor cinza",Vendedor: Por TCN,Avaliação: 4.8 (1477 reviews),Preço antigo: R$3.190,Preço atual: R$2.289
"Nome: Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 5 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Windows 11 Home Tecla Copilot - Preto",Vendedor: Por Positivo,Avaliação: 4.7 (37 reviews),Preço antigo: R$4.099,Preço atual: R$2.999
Nome: Teclado Bahrein Para Pc Computador Notebook Com Fio Português Brasil Cor Preto,Vendedor: Por Rezzet,Avaliação: 4.6 (1450 reviews),Preço antigo: R$39,Preço atual: R$31
"Nome: Notebook Lenovo Ideapad 1i Intel Core i3 1215U 4GB 256GB Linux 15,6"" HD 82VYS00600",Vendedor: não encontrado,Avaliação: 4.8 (5557 reviews),Preço antigo: —,Preço atual: R$2.599
Nome: Teclado Para Notebook Acer Aspire E1-521 E1-531 E1-571 Cor Preto Idioma,Vendedor: Por NN Tecnologia,Avaliação: 4.7 (141 reviews),Preço antigo: R$55,Preço atual: R$52
Nome: Notebook Acer Aspire 3 A314-35-c393 Intel Celeron N4500 4gb Ssd 128gb M.2 14' Full Hd Linux Gutta,Vendedor: Por 123 Comprou,Avaliação: 4.6 (1078 reviews),Preço antigo: R$1.899,Preço atual: R$1.793
Nome: Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook,Vendedor: Por Mobcom,Avaliação: 4.9 (29 reviews),Preço antigo: R$6.657,Preço atual: R$4.699
Nome: Combo Teclado e Mouse sem fio Logitech MK220 Layout ABNT2,Vendedor: Por Logitech,Avaliação: 4.8 (10969 reviews),Preço antigo: R$149,Preço atual: R$116
"Nome: Notebook Positivo Vision I15 Intel Core I3-N300 8GB 256GB SSD Windows 11 Home 15"" FHD Preto - Lumina Bar",Vendedor: Por NegociuN,Avaliação: 4.7 (218 reviews),Preço antigo: R$3.292,Preço atual: R$2.599
Nome: Notebook Acer Aspire 5 Ryzen 7 Radeon 512gb 8gb Linux +ubook,Vendedor: Por Mobcom,Avaliação: 4.6 (13 reviews),Preço antigo: R$6.657,Preço atual: R$2.699
Nome: Notebook Acer TMP214-55-59VU Intel® Core™ i5 1335U de 13ª geração 8GB 512GB SSD W11 Pro 14”,Vendedor: Por Acer Brasil,Avaliação: 4.9 (7 reviews),Preço antigo: R$7.999,Preço atual: R$4.099
Nome: Cabo Conversor Hdmi Para Vga Femea Pc Ps3 Ps4 Projetor Adaptador Vídeo para Notebook TV Monitor – Plug and Play GotWire? Suporte Full HD Instalação Fácil Ideal para Segunda Tela,Vendedor: não encontrado,Avaliação: 4.7 (81 reviews),Preço antigo: R$36,Preço atual: R$19
Nome: Notebook Dell Latitude 3420 Core I7 1165g7  11a 512gb 16gb Cinza (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.897
Nome: Mochila K&f Resistente Agua P/ Equipamentos Dslr - Kf13.140,Vendedor: não encontrado,Avaliação: 4.8 (56 reviews),Preço antigo: —,Preço atual: R$449
Nome: Notebook Vaio Fe15 Amd Ryzen 5 8gb Ram 256gb Windows 11 Home Cor Cinza,Vendedor: não encontrado,Avaliação: 4.8 (83 reviews),Preço antigo: R$3.563,Preço atual: R$2.613
Nome: Notebook Lenovo E14 Intel Core Ultra 7 155u 32gb 1tb Ssd M2 Preto (Recondicionado),Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: R$7.999,Preço atual: R$4.399
Nome: Notebook Asus Vivobook Go Core I3 N305 4gb 256ssd W11 Fhd,Vendedor: Por Login,Avaliação: 4.7 (620 reviews),Preço antigo: R$2.668,Preço atual: R$2.419
Nome: Teclado Notebook Hp G42 Compaq Cq42 Aeax1600110 Pavilion Br Cor Preto,Vendedor: não encontrado,Avaliação: 4.7 (244 reviews),Preço antigo: R$65,Preço atual: R$54
"Nome: Notebook ASUS Vivobook Go 15 E510KA Intel Celeron Dual Core N4500 4GB Ram 128GB EMMC Windows 11 Home 15,60"" HD Black - BR808WS",Vendedor: Por Asus,Avaliação: 4.4 (109 reviews),Preço antigo: R$1.999,Preço atual: R$1.719
Nome: Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook,Vendedor: Por Mobcom,Avaliação: 4.9 (29 reviews),Preço antigo: R$6.657,Preço atual: R$4.699
Nome: Notebook Dell Latitude 3420 Core I5 11ger 16gb 256gb Ssd,Vendedor: Por SLA Informatica,Avaliação: 3.7 (3 reviews),Preço antigo: —,Preço atual: R$3.399
"Nome: Notebook Vaio Fe16 Amd Ryzen 7-5825u Linux 32gb RAM 512gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11xb0221h - - Permite upgrade de memória RAM e SSD",Vendedor: Por Vaio,Avaliação: 4.8 (44 reviews),Preço antigo: R$4.999,Preço atual: R$3.799
Nome: Teclado Notebook Hp G42 Compaq Cq42 Aeax1600110 Pavilion Br Cor Preto,Vendedor: não encontrado,Avaliação: 4.7 (244 reviews),Preço antigo: R$65,Preço atual: R$54
"Nome: Notebook ASUS Vivobook Go 15 E510KA Intel Celeron Dual Core N4500 4GB Ram 128GB EMMC Windows 11 Home 15,60"" HD Black - BR808WS",Vendedor: Por Asus,Avaliação: 4.4 (109 reviews),Preço antigo: R$1.999,Preço atual: R$1.719
Nome: Notebook Lenovo Thinkpad T14 I5 10°th - Tela Touch Full Hd Preto (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.308
"Nome: Case Hd Externo Gaveta Para Hd Ssd Sata 2,5 Usb 3.0 Transparente Adaptador Notebook Computador Pc Portátil Para Windows - Ng Soluções",Vendedor: não encontrado,Avaliação: 4.9 (45 reviews),Preço antigo: R$32,Preço atual: R$22
"Nome: Notebook Positivo Vision R15 Lumina Bar Amd Ryzen 5 16gb 512gb, Tela 15 Full Hd Antirreflexo, Linux - Preto",Vendedor: Por Positivo,Avaliação: 4.3 (36 reviews),Preço antigo: R$3.899,Preço atual: R$3.099
"Nome: Apple Macbook Air (13 polegadas, 2020, Chip M1, 256 GB de SSD) - Prata",Vendedor: não encontrado,Avaliação: 4.9 (1056 reviews),Preço antigo: —,Preço atual: R$6.000
Nome: Notebook Acer Aspire 5 Ryzen 7 15.6 Radeon 512gb 8gb Linux,Vendedor: Por Mobcom,Avaliação: 4.8 (1010 reviews),Preço antigo: R$3.675,Preço atual: R$2.999
Nome: Fonte Carregador para notebook Lenovo Ideapad s145 110 320 310-15isk 20v 2.25a 45w pa-1455LN PA-1455Lb 510 520 710 720,Vendedor: não encontrado,Avaliação: 4.7 (96 reviews),Preço antigo: R$280,Preço atual: R$241
Nome: Fonte Lef Carregador Para Macbook Air Pro A1425 A1435 A1502 60w Bivolt Magsafe-2 T,Vendedor: não encontrado,Avaliação: 4.6 (41 reviews),Preço antigo: R$188,Preço atual: R$139
Nome: Suporte Notebook Ergonômico - 100% Alumínio C/ Angulações,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: R$183,Preço atual: R$131
"Nome: Notebook Lenovo IdeaPad 1i Intel Core i3-1215U 4GB 256GB SSD Linux 14"" 83AFS00500",Vendedor: não encontrado,Avaliação: 4.8 (5557 reviews),Preço antigo: —,Preço atual: R$2.499
Nome: Rhodia QUADRICULADO A5 Capa Laranja 80 folhas  quadriculadas unidade x 1,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$51
Nome: Notebook Ideapad 1 R3 8gb 256gb W11 15.6 82x5000abr AMD Ryzen 3,Vendedor: não encontrado,Avaliação: 4.8 (1056 reviews),Preço antigo: —,Preço atual: R$2.754
Nome: Fonte Carregador Lef Macbook Pro 2016 2017 87w Usb C Cor Branco,Vendedor: não encontrado,Avaliação: 4.7 (41 reviews),Preço antigo: R$219,Preço atual: R$131
"Nome: Notebook Lenovo Ideapad 1i Intel I5-1235u 8gb 512gb 15,6 W11",Vendedor: Por 2Eletro,Avaliação: 4.8 (25 reviews),Preço antigo: R$3.999,Preço atual: R$2.999
Nome: Fonte Carregador Safe 2 85w 20v A1398 A1424 Envio Imediato,Vendedor: não encontrado,Avaliação: 4.5 (66 reviews),Preço antigo: —,Preço atual: R$77
Nome: Hub Usb 8 Portas Usb 3.0 5 Gbps Extensor Adaptador Usb 3.0 Computador Pc Notebook Pdo Store,Vendedor: não encontrado,Avaliação: 4.6 (63 reviews),Preço antigo: R$97,Preço atual: R$59
Nome: Notebook Acer Aspire 5 Ryzen 7 Radeon 512gb 8gb Linux +ubook,Vendedor: Por Mobcom,Avaliação: 4.6 (13 reviews),Preço antigo: R$6.657,Preço atual: R$2.699
Nome: Suporte De Notebook Articulado Dobrável Ergonomico Em Alumínio Portátil Facility Shops,Vendedor: não encontrado,Avaliação: 4.8 (832 reviews),Preço antigo: R$39,Preço atual: R$26
"Nome: Notebook Asus Vivobook Go 15 E1504fa Amd Ryzen 3 7320u 4gb Ram 128gb Ssd Linux Keepos Tela 15,6 Fhd Black - Nj1291",Vendedor: Por Asus,Avaliação: 4.6 (276 reviews),Preço antigo: R$1.999,Preço atual: R$1.709
Nome: Notebook Dell Latitude E5450 Core I5 8gb Ssd 240gb,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$1.599,Preço atual: R$1.519
Nome: Notebook Acer Aspire 5 15.6 Fhd I5-12450h 256gb Ssd 8gb Cor Cinza,Vendedor: Por Itotal,Avaliação: 4.6 (119 reviews),Preço antigo: R$3.990,Preço atual: R$2.747
Nome: Fonte Notebook Lenovo Thinkpad T440 T440p T440s plug retangular USB G50-70 G50-80 G70-70 Z40-70 Z50-70 Z50-75,Vendedor: não encontrado,Avaliação: 4.8 (168 reviews),Preço antigo: —,Preço atual: R$43
Nome: Notebook Dell Inspiron i15-i1300-M30P 15.6 Full HD de 13ª geração 8GB de RAM 512GB SSD cor Preto,Vendedor: Por Dell,Avaliação: 4.9 (42 reviews),Preço antigo: —,Preço atual: R$3.979
"Nome: Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto",Vendedor: Por Positivo,Avaliação: 4.6 (50 reviews),Preço antigo: —,Preço atual: R$3.999
Nome: Hub Usb Cabo 3.0 Extensor 4 Portas Computador Pc Notebook,Vendedor: Por Castelo eSports 2017,Avaliação: — (— reviews),Preço antigo: R$29,Preço atual: R$23
"Nome: Notebook Vaio Fe15 - Intel Core I3 12th, 8gb 256gb Ssd, Tela 15,6'' Full Hd Antirreflexo, Linux - Vjfe54f11x-b0921h - Cinza Grafite",Vendedor: Por Eshop,Avaliação: 4.0 (3 reviews),Preço antigo: R$3.900,Preço atual: R$2.595
Nome: Kit Limpa Telas Celular Tv Computador Notebook Flash Limp,Vendedor: não encontrado,Avaliação: 4.8 (346 reviews),Preço antigo: —,Preço atual: R$25
"Nome: Notebook Asus Vivobook Go 15 E1504fa Amd Ryzen 5 7520u 4gb Ram 256gb Ssd Linux Keepos Tela 15,6 Fhd Black - Nj1287",Vendedor: Por Asus,Avaliação: 4.6 (110 reviews),Preço antigo: R$2.199,Preço atual: R$1.925
"Nome: Notebook Asus Vivobook 15 X1504va Intel Core I5 1334u 16gb Ram 512gb Ssd Windows 11 Home Tela 15,6 Led Fhd Blue - Nj1745w",Vendedor: Por Asus,Avaliação: 4.4 (7 reviews),Preço antigo: R$4.399,Preço atual: R$3.729
Nome: Cadeado Notebook Cinza Trava Segredo Pado 1000mm - T. Foods,Vendedor: não encontrado,Avaliação: 4.0 (14 reviews),Preço antigo: R$29,Preço atual: R$23
Nome: Apple Macbook air 13 M4 16gb Ram 256gb Ssd Meia-noite,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$8.413
"Nome: MacBook Air M2 (2022) 13.6"" midnight 8GB de Ram - 256GB SSD - Apple M",Vendedor: não encontrado,Avaliação: 4.9 (400 reviews),Preço antigo: —,Preço atual: R$6.950
Nome: Teclado Para Notebook Dell Inspiron P53g 14 3000 3442 3443 Cor Preto Idioma Português Brasil,Vendedor: Por Bring It,Avaliação: 4.7 (238 reviews),Preço antigo: R$72,Preço atual: R$42
Nome: HP Envy X360 2 em 1 Core i5 120u 14 Tac 8gb Ram 512gb Ssd Silver Color,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$4.599
"Nome: Notebook Samsung Galaxy Book4 360, 16gb, Intel Core I7, 1tb Ssd, Windows 11 Home, 15.6'' Full Hd Amoled, Np750qgk-kg1br",Vendedor: Por Samsung,Avaliação: 4.7 (178 reviews),Preço antigo: R$8.999,Preço atual: R$8.074
Nome: Notebook Lenovo E14 Core I7-10ger 16gb 512ssd Windows 11 Preto (Recondicionado),Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$3.999
Nome: Teclado Para Notebook Samsung Np350xaa Cor Preto Idioma Português Brasil,Vendedor: não encontrado,Avaliação: 4.7 (520 reviews),Preço antigo: —,Preço atual: R$65
Nome: Notebook Dell Inspiron 15.6 Full Hd AMD Ryzen 5 7520U Memória 8GB 512GB SSD Linux I15-A0507-U10P,Vendedor: Por Dell,Avaliação: 4.6 (34 reviews),Preço antigo: —,Preço atual: R$3.549
Nome: Notbook Lenovo T480 Intel Core I5-83350u 16gb Ssd 256gb 14 - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.499,Preço atual: R$1.753
Nome: Fonte Carregador Notebook Acer 19v 3.42a 65w Voltagem De Entrada 100v-240v,Vendedor: não encontrado,Avaliação: 4.7 (524 reviews),Preço antigo: —,Preço atual: R$49
Nome: Notebook Acer Core I7 12agen 32gb Nvme 1tb 15.6' Full Hd Cor Preto,Vendedor: Por Facini Informatica,Avaliação: 4.7 (3 reviews),Preço antigo: R$6.076,Preço atual: R$4.361
"Nome: Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U, Windows 11 Home, 8GB, 256GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",Vendedor: Por Eshop,Avaliação: 4.9 (1366 reviews),Preço antigo: R$4.490,Preço atual: R$3.855
Nome: Teclado P/ Notebook Acer Aspire E1-571-6_br642 Marca Bringit Cor Preto,Vendedor: não encontrado,Avaliação: 4.8 (131 reviews),Preço antigo: —,Preço atual: R$52
Nome: Notebook Gamer Rog Strix G16 Core I9 16gb 512ssd W11 Rtx 4060 Cor Cinza Asus,Vendedor: Por Mercado Livre,Avaliação: 4.9 (57 reviews),Preço antigo: R$12.500,Preço atual: R$10.499
"Nome: MacBook Pro MacBook Pro 14"" M3 Pro 14"" space black 18GB de Ram - 512GB SSD - Apple M3",Vendedor: não encontrado,Avaliação: 4.9 (53 reviews),Preço antigo: —,Preço atual: R$13.399
"Nome: Notebook ASUS Vivobook Go 15 E1504GA Intel Core i3 N305 8GB Ram 256GB SSD Windows 11 Home Tela 15,6"" FHD Silver - NJ434W",Vendedor: Por Asus,Avaliação: 4.9 (53 reviews),Preço antigo: R$2.999,Preço atual: R$2.591
"Nome: Notebook Samsung Galaxy Book4 Pro, Windows 11 Home, Intel® Core™ Ultra 5 125H, 16GB, 512GB SSD, 14'' Full HD AMOLED, Touchscreen, 1.23 kg",Vendedor: Por Samsung,Avaliação: 4.9 (56 reviews),Preço antigo: R$7.249,Preço atual: R$6.516
"Nome: MacBook Air 13-inch 13"" midnight 8GB de Ram - 256GB SSD - Apple Chip M3",Vendedor: não encontrado,Avaliação: 5.0 (27 reviews),Preço antigo: —,Preço atual: R$7.890
"Nome: Notebook ASUS Vivobook 15 X1504ZA Intel Core i5 1235U 8GB Ram 512GB SSD Windows 11 Tela 15,6"" FHD Blue - NJ987W",Vendedor: não encontrado,Avaliação: 4.9 (615 reviews),Preço antigo: —,Preço atual: R$3.640
"Nome: Notebook Dell, Lat 3490, Tela 14'', I5 7a Ger, 8gb, Ssd256gb - Bom (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.348,Preço atual: R$1.479
Nome: Cabo Adaptador Hdmi Para Vga Para Tv Pc Xbox360 Notebook,Vendedor: não encontrado,Avaliação: 4.6 (4341 reviews),Preço antigo: —,Preço atual: R$19
Nome: Apple Macbook Air 13.6 256gb SSD/16GB RAM M3 Chip Amv Color Silver,Vendedor: não encontrado,Avaliação: 5.0 (4 reviews),Preço antigo: —,Preço atual: R$9.829
Nome: Notebook Dell Inspiron 5402 Core I5 11th 8gb 256gb Ssd Win10 - Excelente (Recondicionado),Vendedor: Por Micro Livre,Avaliação: — (— reviews),Preço antigo: R$2.999,Preço atual: R$2.789
Nome: Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook,Vendedor: Por Mobcom,Avaliação: 4.9 (29 reviews),Preço antigo: R$6.657,Preço atual: R$4.699
Nome: Notebook Dell Latitude 3420 Core I5 11ger 16gb 256gb Ssd,Vendedor: Por SLA Informatica,Avaliação: 3.7 (3 reviews),Preço antigo: —,Preço atual: R$3.399
Nome: Notebook Acer Aspire 5 Ryzen 7 Radeon 512gb 8gb Linux +ubook,Vendedor: Por Mobcom,Avaliação: 4.6 (13 reviews),Preço antigo: R$6.657,Preço atual: R$2.699
Nome: Apple Macbook Air 13.6 256gb SSD/16GB RAM M3 Chip Amv Color Silver,Vendedor: não encontrado,Avaliação: 5.0 (4 reviews),Preço antigo: —,Preço atual: R$9.829
Nome: Notebook Dell Inspiron 5402 Core I5 11th 8gb 256gb Ssd Win10 - Excelente (Recondicionado),Vendedor: Por Micro Livre,Avaliação: — (— reviews),Preço antigo: R$2.999,Preço atual: R$2.789
"Nome: Notebook Samsung Galaxy Book4, Windows 11 Home, Intel® Core 7, 16gb, 512gb Ssd, Nvidia® Geforce® Mx570, 15.6' Full Hd Led, Fingerprint - Grafite",Vendedor: Por Samsung,Avaliação: 4.9 (134 reviews),Preço antigo: —,Preço atual: R$6.299
Nome: Mochila Masculina Impermeável Faculdade Alça Reforçada Feminina Grande Escolar,Vendedor: Por Chiquinha Bag,Avaliação: 4.6 (1454 reviews),Preço antigo: —,Preço atual: R$59
Nome: Notebook Lenovo V15 G3 Iap/i5-1235u/8gb/ssd256gb/w11pro,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$4.199
Nome: Notebook Asus Vivobook 16 X1605va Intel Core I7 1355u 8gb Ram 512gb Ssd Linux Keepos Tela 16 Ips Fhd Silver - Mb742,Vendedor: Por Asus,Avaliação: 4.9 (59 reviews),Preço antigo: R$4.199,Preço atual: R$3.611
Nome: Suporte Para Notebook Uptable Octoo Preto,Vendedor: não encontrado,Avaliação: 4.6 (118 reviews),Preço antigo: —,Preço atual: R$42
"Nome: Fonte Carregador Universal Notebook 12 - 24v 5,5a 120w",Vendedor: não encontrado,Avaliação: 4.7 (156 reviews),Preço antigo: R$44,Preço atual: R$39
Nome: Fonte Carregador Safe 2 85w 20v A1398 A1424 Envio Imediato,Vendedor: não encontrado,Avaliação: 4.5 (66 reviews),Preço antigo: —,Preço atual: R$77
"Nome: Suporte Para Notebook, Metalico 120-DS01 Regulavel",Vendedor: não encontrado,Avaliação: 4.5 (598 reviews),Preço antigo: —,Preço atual: R$26
"Nome: Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U (1.3 Ghz, até 4.6GHz, 12 MB L3 Cache), Windows 11 Home, 8GB, 512GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",Vendedor: Por Samsung,Avaliação: 4.8 (2051 reviews),Preço antigo: —,Preço atual: R$4.099
Nome: Notebook Hp Elitebook Core I7 10a Geração 32gb Ram 512gb Ssd Prateado (Recondicionado),Vendedor: não encontrado,Avaliação: 5.0 (3 reviews),Preço antigo: —,Preço atual: R$4.990
