nome,vendedor,reviews,preco_antigo,preco_atual
"Nome: Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD",Vendedor: Por Loi Brasil,Avaliação: 5.0 (1 reviews),Preço antigo: R$4.666,Preço atual: R$3.299
"Nome: Notebook Positivo Vision C15 Lumina Bar Celeron, 8gb 256gb Emmc, Tela 15 Polegadas Hd Antirreflexo, Linux, Tecla Link, Cinza",Vendedor: Por Positivo,Avaliação: 4.7 (183 reviews),Preço antigo: R$2.199,Preço atual: R$1.599
"Nome: Notebook Samsung Galaxy Book4, Windows 11 Home, Intel® Core 5, 16gb, 512gb Ssd, Nvidia® Geforce® Mx570, 15.6'' Full Hd Led, Fingerprint - Grafite",Vendedor: Por Samsung,Avaliação: 4.7 (16 reviews),Preço antigo: R$5.849,Preço atual: R$5.556
Nome: Notebook Asus Vivobook 16 Intel Core I7 1355U 16GB RAM 1TB SSD Windows 11 Home Tela 16 Fhd Cool Silver – X1605VA-MB764W,Vendedor: Por Mercado Livre,Avaliação: 4.8 (154 reviews),Preço antigo: —,Preço atual: R$5.159
Nome: Notebook Thinkpad T460 I5 8gb/ssd240gb Windows10pro Digital - Bom (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$1.550,Preço atual: R$1.271
"Nome: Notebook ASUS VivoBook Go 15 AMD Ryzen 5 7520U 8GB 512GB SSD KeepOS Tela 15,6"" FHD Mixed Black - E1504FA-NJ732",Vendedor: Por Asus,Avaliação: 4.8 (1070 reviews),Preço antigo: R$2.899,Preço atual: R$2.464
Nome: Notebook Gamer Rog Strix G16 Core I9 16gb 512ssd W11 Rtx 4060 Cor Cinza Asus,Vendedor: Por Mercado Livre,Avaliação: 4.9 (56 reviews),Preço antigo: R$12.500,Preço atual: R$10.429
"Nome: Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U, Windows 11 Home, 8GB, 256GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",Vendedor: Por Vikings,Avaliação: 4.9 (1356 reviews),Preço antigo: R$5.712,Preço atual: R$3.899
"Nome: Notebook Lenovo Ideapad 1i Intel Core i5 - 1235U, 8GB RAM, 512GB SSD, Windows 11 Home, Tela 15,6'' HD - 82VY000QBR",Vendedor: Por Vikings,Avaliação: 4.8 (4606 reviews),Preço antigo: R$4.199,Preço atual: R$2.999
"Nome: Notebook VAIO FE15 Intel Core i5 12th 16GB 512GB SSD Tela 15,6'' Full HD Antirreflexo Windows 11 Home Cinza Grafite B2621H",Vendedor: Por INPOWER,Avaliação: 4.8 (692 reviews),Preço antigo: R$4.599,Preço atual: R$3.699
"Nome: Notebook Asus Vivobook 15 X1504va Intel Core I5 1334u 16gb Ram 512gb Ssd Linux Keepos Intel Iris Xe Tela 15,6 Led Fhd Blue - Nj1746",Vendedor: Por Asus,Avaliação: 4.9 (29 reviews),Preço antigo: R$3.699,Preço atual: R$3.113
"Nome: Notebook ASUS TUF Gaming F15 Intel Core i7 13620H RTX4060 16GB RAM 512GB SSD Windows 11 Home Tela 165Hz Nivel IPS 15,6"" FHD Mecha Gray - FX507VV-HQ333W",Vendedor: Por Mercado Livre,Avaliação: 4.8 (21 reviews),Preço antigo: R$11.499,Preço atual: R$8.796
Nome: Notebook Asus Vivobook S14 S3407va Intel Core I7 13620h 16gb Ram 512gb Ssd Windows 11 Tela 14 Led Fhd Silver - Ly043w,Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$5.999,Preço atual: R$5.329
Nome: Notebook Dell Inspiron 15 Intel I7 1255u 8gb 512gb Ssd Preto,Vendedor: Por Login,Avaliação: — (— reviews),Preço antigo: R$4.999,Preço atual: R$4.699
Nome: Notebook I5 8350u Ssd 240 Gb 8gb Ddr4 Usb C Hdmi Lan T480,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: R$1.894,Preço atual: R$1.704
Nome: Notebook Lenovo Ideapad 1 Ryzen 3 7320U 4gb 256gb SSD Linux 15.6 HD 82x5s00600,Vendedor: Por Lenovo,Avaliação: 4.7 (288 reviews),Preço antigo: R$2.099,Preço atual: R$1.849
"Nome: Notebook Multi Ultra Celeron N4020c 4gb 128gb W11 15,6'' Cinza - Ub261",Vendedor: Por 123 Comprou,Avaliação: 4.5 (387 reviews),Preço antigo: R$2.055,Preço atual: R$1.367
Nome: Notebook Acer Aspire 5 Ryzen 7 15.6 Radeon 512gb 8gb Linux,Vendedor: Por Mobcom,Avaliação: 4.8 (979 reviews),Preço antigo: R$4.999,Preço atual: R$3.099
Nome: Notebook VAIO FE16 AMD Ryzen 5-5625U Linux 8GB RAM 256GB SSD Wi-Fi 6 Tela 16'' IPS WUXGA Antirreflexo - Cinza Grafite - Vjfe69f11x-b0411h - Permite upgrade de memória RAM e SSD,Vendedor: Por 123 Comprou,Avaliação: 4.9 (42 reviews),Preço antigo: R$4.998,Preço atual: R$2.879
"Nome: Notebook Lenovo Ideapad Intel Celeron - N4020, 4GB RAM, 128SSD, Windows 11 Home C/office, Tela Led 15,6"", Cor Cinza - 82VX0001BR",Vendedor: Por Eletro2U,Avaliação: 4.7 (1853 reviews),Preço antigo: R$2.499,Preço atual: R$1.849
"Nome: Notebook Asus X515ka-br309ws Celeron 4gb 128gb W11 Home 15,8",Vendedor: Por 2Eletro,Avaliação: 5.0 (1 reviews),Preço antigo: R$2.373,Preço atual: R$1.769
"Nome: Notebook Acer Aspire 3 Intel Core i3– N305 FHD 15.6"" LED TN UHD para processadores Inte 256GB SDD 8GB RAM Debian 64 bits Prata - A315-510P-320B",Vendedor: Por Eshop,Avaliação: 4.9 (399 reviews),Preço antigo: R$3.190,Preço atual: R$2.429
Nome: Notebook Positivo Vision C14 Lumina Bar Celeron 8gb 256gb Emmc Tela 14 Polegadas Hd Antirreflexo Linux Tecla Link - Cinza,Vendedor: Por Positivo,Avaliação: 4.5 (460 reviews),Preço antigo: R$2.099,Preço atual: R$1.399
Nome: Notebook Hp Elitebook 845 G8 Ryzen 3 Pro 16gb Ram 256gb Ssd Prata (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.149
"Nome: Notebook Lenovo Yoga Slim 7i Intel Core Ultra 5 125H 16gb RAM 512gb SSD Windows 11 Home Tela 14"" 83GM0003BR",Vendedor: Por Fast Shop,Avaliação: 4.9 (14 reviews),Preço antigo: R$5.796,Preço atual: R$4.997
"Nome: Notebook Lenovo Ideapad 1i Intel I5-1235u 8gb 512gb 15,6 W11",Vendedor: Por 2Eletro,Avaliação: 4.8 (20 reviews),Preço antigo: R$3.699,Preço atual: R$3.299
Nome: Notebook Positivo Vision C14 Intel® Celeron® Linux 4GB 128GB eMMC 14” HD Lumina BAR – Cinza,Vendedor: Por Positivo,Avaliação: 4.6 (4343 reviews),Preço antigo: R$1.849,Preço atual: R$1.229
"Nome: Notebook Asus Vivobook 15 X1504va Intel Core I5 1334u 8gb Ram 256gb Ssd Linux Keepos Intel Iris Xe Tela 15,6 Led Fhd Silver - Nj1739",Vendedor: Por Mercado Livre,Avaliação: 5.0 (7 reviews),Preço antigo: —,Preço atual: R$3.199
Nome: Notebook Asus Vivobook 16 X1607qa Qualcomm Snapdragon X1 26 100 16gb Ram 512gb Ssd Windows 11 Home Tela 16 Fhd Silver - Mb062w,Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$5.299,Preço atual: R$4.709
"Nome: Notebook Lenovo Ideapad 1i Intel Core I3 - 1215U, 4GB RAM, 256GB SSD, Windows 11 Home, Tela 15.6'' - 82VY000TBR Cor cinza - Excelente (Recondicionado)",Vendedor: Por Vikings,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.199
"Nome: Notebook Positivo Vision R15 Lumina Bar Amd Ryzen 5 16gb 512gb, Tela 15 Full Hd Antirreflexo, Linux - Preto",Vendedor: Por Positivo,Avaliação: 4.3 (36 reviews),Preço antigo: R$3.899,Preço atual: R$2.649
Nome: Notebook Asus Tuf Gaming F16 Fx607vu Rtx4050 Intel Core 5 210h 16gb Ram 512gb Ssd Windows 11 Tela Nível Ips 16 Led 144hz Gray - Rl053w,Vendedor: não encontrado,Avaliação: 4.8 (10 reviews),Preço antigo: R$7.999,Preço atual: R$7.249
Nome: Notebook Lenovo Intel Core I5 8350u 8gb Ddr4 Ssd M.2 256gb - Excelente (Recondicionado),Vendedor: Por Micro Livre,Avaliação: — (— reviews),Preço antigo: R$2.199,Preço atual: R$1.539
Nome: Notebook Acer Vero Av15-53p-56hm I5 8gb 512gb Nx.kpual.001,Vendedor: Por 2Eletro,Avaliação: — (— reviews),Preço antigo: R$6.099,Preço atual: R$3.699
"Nome: Notebook ASUS Vivobook 15 M1502YA AMD Ryzen 7 5825U 16GB Ram 1TB SSD Linux KeepOS 15,6"" FHD Cool Silver - NJ613",Vendedor: não encontrado,Avaliação: 5.0 (2 reviews),Preço antigo: —,Preço atual: R$3.199
"Nome: Notebook ASUS Vivobook Go 15 E1504FA-NJ836W AMD Ryzen 5 7520U 2,8 GHz 8GB 512GB SSD Windows 11 Home 15,6"" Full Hd Preto",Vendedor: Por Login,Avaliação: 4.8 (434 reviews),Preço antigo: R$3.599,Preço atual: R$3.199
Nome: Notebook Asus Zenbook S14 Oled Ux5406sa Intel Core Ultra 7 256v 16gb Ram 1tb Ssd Windows 11 Home Tela 14 Fhd 120hz Gray - Pz176w,Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$9.999,Preço atual: R$8.719
"Nome: Notebook Asus Vivobook Go 15 E1504fa Amd Ryzen 3 7320u 4gb Ram 128gb Ssd Linux Keepos Tela 15,6 Fhd Black - Nj1291",Vendedor: Por Asus,Avaliação: 4.6 (268 reviews),Preço antigo: R$1.999,Preço atual: R$1.709
Nome: Notebook Gamer Acer Nitro V15 I5-13420h 512gb 8gb Rtx 3050,Vendedor: Por INPOWER,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$7.399
"Nome: Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD",Vendedor: Por Loi Brasil,Avaliação: 5.0 (1 reviews),Preço antigo: R$4.666,Preço atual: R$3.299
Nome: Notebook Acer Vero AV15-53P-51MR Intel Core i5 – 1335U de 13ªG 8GB 512GB SSD W11 15.6 FHD,Vendedor: Por Acer Brasil,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$7.999
Nome: Notebook Lenovo LOQ-e 15iax9e Intel Core i5-12450hx 16gb 512gb Ssd Rtx 3050 Linux 15.6 - 83mes00000 Luna Grey,Vendedor: Por Lenovo,Avaliação: 4.9 (110 reviews),Preço antigo: R$5.299,Preço atual: R$4.579
Nome: Dell Latitude 3450 i5-1335U SSD de 256 GB Ddr5 Hd Win11 Pro Cinza,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$5.549
"Nome: Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 5 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Windows 11 Home Tecla Copilot - Preto",Vendedor: Por Positivo,Avaliação: 4.6 (34 reviews),Preço antigo: R$4.099,Preço atual: R$2.999
Nome: Notebook Asus Zenbook 14 Oled Ux3405ma Intel Core Ultra 9 185h Ai 32gb Ram 1tb Ssd Windows 11 Home Tela 14 Blue - Pp809w,Vendedor: Por Asus,Avaliação: 4.2 (10 reviews),Preço antigo: R$11.599,Preço atual: R$9.859
"Nome: Notebook Gamer Dell G15-i1300-D35P 15.6"" FHD 13ª Geração Intel Core i5 16GB 512GB SSD NVIDIA RTX 3050 Linux",Vendedor: não encontrado,Avaliação: 4.8 (245 reviews),Preço antigo: —,Preço atual: R$5.990
Nome: Notebook Dell Core I5 10th Gen 16gb Ram 256gb Ssd Windows 11 Prateado (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.990
"Nome: Notebook ASUS Vivobook Go 15 E510KA Intel Celeron Dual Core N4500 4GB Ram 128GB EMMC Windows 11 Home 15,60"" HD Black - BR808WS",Vendedor: Por Asus,Avaliação: 4.4 (108 reviews),Preço antigo: R$1.999,Preço atual: R$1.719
Nome: Notebook Lenovo Ideapad Slim 3 15irh10 Intel Core i5-13420h 16gb 512gb Ssd Windows 11 15.3 - 83ns0001br Luna Grey,Vendedor: Por Lenovo,Avaliação: 4.5 (4 reviews),Preço antigo: —,Preço atual: R$3.419
Nome: Notbook Lenovo T480 Intel Core I5-83350u 16gb Ssd 256gb 14 - Excelente (Recondicionado),Vendedor: Por Micro Livre,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.849
Nome: Notebook Asus Vivobook 15 M1502ya Amd Ryzen 7 5825u 16gb Ram 512gb Ssd Windows 11 Home Tela 15.6 Led Fhd Silver - Nj655w,Vendedor: Por Asus,Avaliação: 4.8 (12 reviews),Preço antigo: R$4.599,Preço atual: R$3.404
Nome: Notebook Lenovo LOQ 15irx9 Intel Core i7-13650hx 16gb 512gb Ssd Rtx 4050 Linux 15.6 - 83khs00100 Luna Grey,Vendedor: Por Lenovo,Avaliação: 4.9 (14 reviews),Preço antigo: R$7.599,Preço atual: R$6.629
Nome: Notebook Gamer Lenovo Loq-e Ci5 Rtx3050 512gb 16gb W11+ubook,Vendedor: Por Mobcom,Avaliação: 4.8 (19 reviews),Preço antigo: R$6.657,Preço atual: R$4.699
"Nome: Notebook ASUS Vivobook 15 M1502YA AMD Ryzen 7 5825U 16GB Ram 512GB SSD Linux KeepOS 15,6"" FHD Cool Silver - NJ612",Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$3.899,Preço atual: R$3.230
"Nome: Bloco Rhodia Edição 90 Anos & Paper People 7,2x10,3cm 80 Fls",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$24
Nome: Notebook Dell Inspiron I15-i120k-u25m 15.6  Full Hd 12ª Gera Preto,Vendedor: Por Dell,Avaliação: 4.8 (8 reviews),Preço antigo: R$3.319,Preço atual: R$3.069
"Nome: Notebook Lenovo IdeaPad 3i Intel Core I3 - 1115G4, 8GB RAM, 256GB SSD, Windows 11 Home, Tela 15,6"" - 82MD0010BR",Vendedor: Por 123 Comprou,Avaliação: 4.8 (668 reviews),Preço antigo: R$4.141,Preço atual: R$2.879
"Nome: Notebook Vaio Fe16 Amd Ryzen 5-5625u Windows 11 Home 8gb RAM 256gb Ssd Wi-Fi 6 Tela 16"" Ips Wuxga Antirreflexo - Cinza Grafite - Vjfe69f11x-b0421h - Permite upgrade de memória RAM e SSD",Vendedor: Por Loi Brasil,Avaliação: 5.0 (1 reviews),Preço antigo: R$4.666,Preço atual: R$3.299
"Nome: Notebook ASUS Vivobook 15 M1502YA AMD Ryzen 7 5825U 16GB Ram 512GB SSD Linux KeepOS 15,6"" FHD Cool Silver - NJ612",Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$3.899,Preço atual: R$3.230
"Nome: Bloco Rhodia Edição 90 Anos & Paper People 7,2x10,3cm 80 Fls",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$24
Nome: Notebook Dell Latitude 3400 I5 8a Geração 16gb Ram 240gb Ssd,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: R$2.499,Preço atual: R$2.374
"Nome: Notebook Dell, Lat 3490, Tela 14'', I5 7a Ger, 8gb, Ssd256gb - Bom (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$2.348,Preço atual: R$1.479
Nome: Notebook Asus Vivobook 16 X1605va Intel Core I7 1355u 8gb Ram 512gb Ssd Linux Keepos Tela 16 Ips Fhd Silver - Mb742,Vendedor: Por Asus,Avaliação: 4.9 (57 reviews),Preço antigo: R$4.199,Preço atual: R$3.250
"Nome: Bloco Rhodia Edição 90 Anos & Paper People 20,8x31,6cm 80fls",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$99
"Nome: Notebook Samsung Galaxy Book4 Intel® Core™ i5-1335U, Windows 11 Home, 8GB, 256GB SSD, Iris Xe, 15.6'' Full HD LED, 1.55kg",Vendedor: Por Vikings,Avaliação: 4.9 (1356 reviews),Preço antigo: R$5.712,Preço atual: R$3.899
"Nome: Notebook Multi Ultra Celeron N4020c 4gb 128gb W11 15,6'' Cinza - Ub261",Vendedor: Por 123 Comprou,Avaliação: 4.5 (387 reviews),Preço antigo: R$2.055,Preço atual: R$1.367
Nome: Notebook VAIO FE16 AMD Ryzen 5-5625U Linux 8GB RAM 256GB SSD Wi-Fi 6 Tela 16'' IPS WUXGA Antirreflexo - Cinza Grafite - Vjfe69f11x-b0411h - Permite upgrade de memória RAM e SSD,Vendedor: Por 123 Comprou,Avaliação: 4.9 (42 reviews),Preço antigo: R$4.998,Preço atual: R$2.879
Nome: Notebook Asus Celeron N4020 15.6 128gb W11h X515ma-br933ws,Vendedor: não encontrado,Avaliação: 4.7 (665 reviews),Preço antigo: R$1.899,Preço atual: R$1.785
Nome: Notebook Lenovo Thinkpad T480 I5-8º 8gb 240gb Ssd Vitrine Cor Black - Excelente (Recondicionado),Vendedor: Por Micro Livre,Avaliação: — (— reviews),Preço antigo: R$2.499,Preço atual: R$1.674
Nome: Notebook Lenovo E14 Thinkpad Core Ultra 7 155u 32gb 1tb Ssd Preto (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: R$7.999,Preço atual: R$4.559
Nome: MacBook Air M2 2023 prateado 8GB de Ram - 256GB SSD - Apple Chip M2,Vendedor: Por Mobi Phone,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$14.180
Nome: Notebook Lenovo V14 G4 Amd Ryzen 5 7520u 8gb 256gb Dos 14,Vendedor: Por Lenovo,Avaliação: 4.0 (5 reviews),Preço antigo: R$2.599,Preço atual: R$2.269
"Nome: Apple Macbook Air (13 polegadas, 2020, Chip M1, 256 GB de SSD) - Cinza-espacial",Vendedor: não encontrado,Avaliação: 4.9 (1041 reviews),Preço antigo: R$5.999,Preço atual: R$5.118
Nome: Notebook Gamer Acer Nitro V15 15.6 Fhd 144hz I5-13420h Ssd 512gb 8gb Ddr5 Rtx 2050 4gb Linux Gutta Anv15-51-50kd,Vendedor: Por Carrefour,Avaliação: 4.8 (256 reviews),Preço antigo: R$4.999,Preço atual: R$4.299
"Nome: Notebook Positivo Vision R15 Lumina Bar, AMD Ryzen 5 8GB 256GB, Tela 15 polegadas Full HD Antirreflexo, Linux - Preto",Vendedor: Por 123 Comprou,Avaliação: 4.7 (43 reviews),Preço antigo: R$3.712,Preço atual: R$2.539
Nome: Notebook Acer Vero AV15-53P-56HM Intel® Core™ i5 – 1335U 15.6” Full HD Intel® Iris® Xe 512 GB SSD 8 GB RAM Windows 11 Home,Vendedor: Por 2Eletro,Avaliação: 4.9 (47 reviews),Preço antigo: R$4.199,Preço atual: R$3.599
Nome: Rhodia Katakana 162100K 80 folhas quadriculadas 1 assuntos unidade x 1 14.8cm x 21cm cor laranja,Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$55
Nome: Notebook Acer Ryzen 7 Octa-cor 12gb Nvme 512gb 15.6' Full Hd,Vendedor: Por Facini Informatica,Avaliação: 5.0 (1 reviews),Preço antigo: R$4.248,Preço atual: R$3.738
"Nome: Notebook Latitude 5400 14"" preto 256GB SSD - Intel Core i5 - Excelente (Recondicionado)",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$1.799
Nome: Notebook Lenovo V14 G4 Intel Core I5 8gb 256gb W11 Pro 14,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$3.549,Preço atual: R$3.279
Nome: Notebook Lenovo Thinkbook 14 Intel Core i7 32gb 1tb W11pro,Vendedor: Por Lenovo,Avaliação: 5.0 (4 reviews),Preço antigo: R$7.899,Preço atual: R$6.894
Nome: Chromebook Lenovo 100e Intel Celeron N4500 4gb 32gb,Vendedor: Por Lenovo,Avaliação: 4.9 (9 reviews),Preço antigo: R$1.649,Preço atual: R$1.424
Nome: Notebook Samsung Galaxy Book4 I3- 1335u 512gb Np754xgj-kg3br,Vendedor: Por Login,Avaliação: 5.0 (3 reviews),Preço antigo: R$5.999,Preço atual: R$4.599
Nome: Apple Macbook Air 13.6 256gb SSD/16GB RAM M3 Chip Amv Color Silver,Vendedor: não encontrado,Avaliação: 5.0 (3 reviews),Preço antigo: —,Preço atual: R$9.842
Nome: Notebook Compaq Presario 452 14.1 Hd I5-6287u 1tb 8gb Linux,Vendedor: não encontrado,Avaliação: 4.0 (5 reviews),Preço antigo: —,Preço atual: R$3.625
Nome: Notebook Gamer 15  I5 16gb Placa Vídeo Jogos Trabalho Estudo,Vendedor: Por Altas Vendas,Avaliação: 5.0 (2 reviews),Preço antigo: —,Preço atual: R$1.376
Nome: Notebook Asus Tuf Gaming F16 Fx608jhr Nvidia Rtx 5050 Intel Core I7 14650hx 16gb Ram 512gb Ssd Windows 11 Home Tela 16 165hz Nível Ips Cinza - Rv016w,Vendedor: Por NVIDIA,Avaliação: — (— reviews),Preço antigo: R$10.999,Preço atual: R$9.769
"Nome: Notebook Asus Vivobook 15 X1504va Intel Core I5 1334u 4gb Ram 256gb Ssd Linux Keepos Tela 15,6 Led Fhd Silver - Nj1726",Vendedor: Por Asus,Avaliação: 4.6 (19 reviews),Preço antigo: R$2.699,Preço atual: R$2.321
"Nome: Notebook Asus Vivobook Go E1504ga Intel Core I3 N305 8gb Ram 512gb Ssd Linux Keepos Tela 15,6 Fhd Silver - Nj438",Vendedor: Por Asus,Avaliação: 4.8 (122 reviews),Preço antigo: R$2.799,Preço atual: R$2.411
Nome: Notebook Gamer 15  I5 16gb Placa Vídeo Jogos Trabalho Estudo,Vendedor: Por Altas Vendas,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$1.457
Nome: Acer Aspire 5 15.6 Fhd I7-12650h Ssd 256gb 8gb Linux Gutta Cor Gamut,Vendedor: não encontrado,Avaliação: 4.8 (149 reviews),Preço antigo: —,Preço atual: R$4.199
Nome: Notebook Multi Ultra Celeron N4020c 4gb 128gb W11 14'' Cinza,Vendedor: não encontrado,Avaliação: 4.6 (547 reviews),Preço antigo: R$1.899,Preço atual: R$1.196
Nome: Notebook Dell Latitude 3440 Intel Core I5 12th 8gb 256 Gb Cor Cinza,Vendedor: não encontrado,Avaliação: 5.0 (1 reviews),Preço antigo: —,Preço atual: R$4.589
"Nome: Notebook Acer Core I5 12th Gen 32gb Nvme 1tb, 15.6' Full Hd",Vendedor: Por Facini Informatica,Avaliação: 4.9 (15 reviews),Preço antigo: R$5.333,Preço atual: R$4.319
"Nome: Notebook Asus Vivobook Go 15 E1504fa Amd Ryzen 5 7520u 4gb Ram 256gb Ssd Linux Keepos Tela 15,6 Fhd Black - Nj1287",Vendedor: não encontrado,Avaliação: 4.6 (103 reviews),Preço antigo: R$2.499,Preço atual: R$2.028
Nome: Notebook Hp Core I5 11th 16gb Ram 256gb Ssd Hdmi Wifi Win11 Prateado (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.499
Nome: Notebook Ideapad 1 R3 8gb 256gb W11 15.6 82x5000abr AMD Ryzen 3,Vendedor: não encontrado,Avaliação: 4.8 (1021 reviews),Preço antigo: —,Preço atual: R$2.599
Nome: Notebook Lenovo Thinkpad T14 I5 16gb 256gb Ssd W11 Pro 14 - Excelente (Recondicionado),Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$2.841
"Nome: Notebook ASUS Vivobook 15 X1504VA Intel Core i5 1334U 8Gb Ram 512Gb SSD Windows 11 Home Intel Iris Xe Tela 15,6"" LED FHD Blue - NJ1743W",Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$3.599,Preço atual: R$3.113
"Nome: Notebook Asus Vivobook 15 Core I5 8gb 256ssd W11 15,6 Prata Cor Prata metálico",Vendedor: não encontrado,Avaliação: 4.8 (54 reviews),Preço antigo: R$2.999,Preço atual: R$2.699
"Nome: Notebook ASUS Vivobook 15 X1504ZA Intel Core i5 1235U 8GB Ram 512GB SSD Windows 11 Tela 15,6"" FHD Blue - NJ987W",Vendedor: não encontrado,Avaliação: 4.9 (605 reviews),Preço antigo: —,Preço atual: R$3.640
Nome: Notebook Core I5 Dell Latitude 16gb Ram 256gb Ssd M2,Vendedor: Por Canal Eletro,Avaliação: 4.2 (160 reviews),Preço antigo: —,Preço atual: R$2.699
Nome: Notebook Asus Tuf Gaming F16 Fx607vu Rtx4050 Intel Core 5 210h 8gb Ram 512gb Ssd Linux Keepos Tela Nível Ips 16 Led 144hz Gray - Rl054,Vendedor: Por Asus,Avaliação: — (— reviews),Preço antigo: R$8.499,Preço atual: R$6.489
"Nome: Notebook VAIO FE15 Intel Core i5 12th 16GB 512GB SSD Tela 15,6'' Full HD Antirreflexo Linux Cinza Grafite VJFE54F11X B2611H",Vendedor: Por Vaio,Avaliação: 4.1 (10 reviews),Preço antigo: R$4.599,Preço atual: R$3.599
"Nome: Notebook VivoBook X543UA 15.6"" cinza-escuro 8GB de Ram - 256GB SSD - Intel Core i5",Vendedor: não encontrado,Avaliação: 4.7 (193 reviews),Preço antigo: R$2.799,Preço atual: R$2.351
Nome: Notebook Lenovo LOQ-e 15iax9e Intel Core i7-12650hx 16gb 512gb Ssd RTX 4050 Windows 11 Pro 15.6 - 83me000bbr Luna Grey,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$7.999,Preço atual: R$7.019
Nome: Notebook Lenovo V14 G4 Iru Intel Core I5 8gb 256gb W11 14,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$3.099
Nome: Notebook Lenovo V14 G4 Intel Core i5 16GB RAM 512GB SSD Windows 11 Pro,Vendedor: Por Lenovo,Avaliação: — (— reviews),Preço antigo: R$4.599,Preço atual: R$3.979
"Nome: Notebook ASUS Vivobook 15 Core I5 1235U 3.3 GHz 8GB Ram 256GB SSD W11 Home Tela 15,6” NanoEdge Full HD Cool Silver X1504ZA-NJ985W",Vendedor: Por Login,Avaliação: 4.8 (311 reviews),Preço antigo: —,Preço atual: R$3.399
"Nome: Notebook Ideapad 1i Intel Core i7 1255U 16GB RAM 512GB SSD Windows 11 Home Tela 14"" HD 83AF000FBR",Vendedor: não encontrado,Avaliação: 4.8 (5440 reviews),Preço antigo: —,Preço atual: R$4.499
Nome: Notebook Lenovo Loq 15irx9 Intel Core i7-13650hx 16gb 512gb Ssd Rtx 4050 Windows 11 15.6 - 83kh0003br Luna Grey,Vendedor: Por Lenovo,Avaliação: 4.9 (14 reviews),Preço antigo: R$8.199,Preço atual: R$7.149
"Nome: Bloco Rhodia Edição 90 Anos & Paper People 8,3x11,8cm 80 Fls",Vendedor: não encontrado,Avaliação: — (— reviews),Preço antigo: —,Preço atual: R$29
Nome: Notebook Dell Inspiron I15-i120k-u25m 15.6  Full Hd 12ª Gera Preto,Vendedor: Por Dell,Avaliação: 4.8 (8 reviews),Preço antigo: R$3.319,Preço atual: R$3.069
